Sr. No.,Reference No.,MSN,Telco,Sim No,Sim Id,PROJECT
486,29151740194610,2998007002,Ufone,03313682775,894100341543175,COSMOS
487,29151740198044,2998006932,Ufone,03313675631,894100341543175,COSMOS
488,29151740200480,2998006939,Ufone,03313676324,894100341543175,COSMOS
489,29151740200486,2998007110,Ufone,03313689748,894100341543175,COSMOS
490,29151740201108,2998007079,Ufone,03313688441,894100341543175,COSMOS
491,29151740201115,2998007003,Ufone,03313682841,894100341543175,COSMOS
492,29151740202401,2998007108,Ufone,03313689738,894100341543175,COSMOS
493,29151740202406,2998007036,Ufone,03313684763,894100341543175,COSMOS
494,29151740202435,2998006961,Ufone,03313678454,894100341543175,COSMOS
495,29151740202440,2998006832,Ufone,03313670553,894100341543175,COSMOS
496,29151740202460,2998007371,Ufone,03320336273,894100341543175,COSMOS
497,29151740202488,2998007124,Ufone,03313690193,894100341543175,COSMOS
498,29151740202490,2998007013,Ufone,03313683402,894100341543175,COSMOS
499,29151740438335,2998006994,Ufone,03313682070,894100341543175,COSMOS
500,29151740450007,2998007068,Ufone,03313686832,894100341543175,COSMOS
501,29151740462915,2998007018,Ufone,03313684099,894100341543175,COSMOS
502,29151740465004,2998006976,Ufone,03313678845,894100341543175,COSMOS
503,29151740484403,2998007004,Ufone,03313682894,894100341543175,COSMOS
504,29151740490222,2998007071,Ufone,03313686894,894100341543175,COSMOS
505,29151740491192,2998006952,Ufone,03313678096,894100341543175,COSMOS
506,29151740491199,2998007081,Ufone,03313688520,894100341543175,COSMOS
507,29151740500209,2998007114,Ufone,03313689809,894100341543175,COSMOS
508,29151745248605,2998006850,Ufone,03313671321,894100341543175,COSMOS
509,29151745353710,2998006900,Ufone,03313673727,894100341543175,COSMOS
510,29151747206604,2998007073,Ufone,03313688317,894100341543175,COSMOS
